num_proc, num_proc_row, num_proc_col, block_size, mat_A_rows, mat_A_cols, mat_B_rows, mat_B_cols, gflops, elapsed_time, max_diff, max_rel_diff
8, 4, 2, 32, 500, 156, 156, 500, 3.947784, 19.757919, 0.000000, 0.000000e+00
8, 4, 2, 32, 1000, 1000, 1000, 1000, 8.180764, 244.475954, 0.000000, 0.000000e+00
8, 4, 2, 32, 1000, 32, 32, 1000, 2.222496, 28.796455, 0.000000, 0.000000e+00
8, 4, 2, 32, 1000, 64, 64, 1000, 4.244743, 30.154946, 0.000000, 0.000000e+00
8, 4, 2, 32, 1000, 128, 128, 1000, 6.410332, 39.935528, 0.000000, 0.000000e+00
8, 4, 2, 32, 1000, 156, 156, 1000, 5.649342, 55.227671, 0.000000, 0.000000e+00
8, 4, 2, 32, 3000, 3000, 3000, 3000, 7.833786, 6893.218587, 0.000000, 0.000000e+00
8, 4, 2, 32, 3000, 32, 32, 3000, 3.396050, 169.608797, 0.000000, 0.000000e+00
8, 4, 2, 32, 3000, 64, 64, 3000, 6.853779, 168.082463, 0.000000, 0.000000e+00
8, 4, 2, 32, 3000, 128, 128, 3000, 8.636439, 266.776618, 0.000000, 0.000000e+00
8, 4, 2, 32, 3000, 156, 156, 3000, 7.729679, 363.275095, 0.000000, 0.000000e+00
8, 4, 2, 32, 5000, 5000, 5000, 5000, 8.447739, 29593.717215, 0.000000, 0.000000e+00
8, 4, 2, 32, 5000, 32, 32, 5000, 3.639692, 439.597636, 0.000000, 0.000000e+00
8, 4, 2, 32, 5000, 64, 64, 5000, 7.249274, 441.423520, 0.000000, 0.000000e+00
8, 4, 2, 32, 5000, 128, 128, 5000, 9.237025, 692.863750, 0.000000, 0.000000e+00
8, 4, 2, 32, 5000, 156, 156, 5000, 8.086362, 964.587019, 0.000000, 0.000000e+00
8, 4, 2, 32, 8000, 8000, 8000, 8000, 4.983974, 205458.535662, 0.000000, 0.000000e+00
8, 4, 2, 32, 8000, 32, 32, 8000, 3.672079, 1115.444470, 0.000000, 0.000000e+00
8, 4, 2, 32, 8000, 64, 64, 8000, 7.501899, 1091.990121, 0.000000, 0.000000e+00
8, 4, 2, 32, 8000, 128, 128, 8000, 9.175117, 1785.699268, 0.000000, 0.000000e+00
8, 4, 2, 32, 8000, 156, 156, 8000, 8.133878, 2454.917545, 0.000000, 0.000000e+00
8, 4, 2, 32, 10000, 10000, 10000, 10000, 8.381038, 238633.939106, 0.000000, 0.000000e+00
8, 4, 2, 32, 10000, 32, 32, 10000, 3.799388, 1684.481928, 0.000000, 0.000000e+00
8, 4, 2, 32, 10000, 64, 64, 10000, 7.754083, 1650.743189, 0.000000, 0.000000e+00
8, 4, 2, 32, 10000, 128, 128, 10000, 9.245791, 2768.827462, 0.000000, 0.000000e+00
8, 4, 2, 32, 10000, 156, 156, 10000, 7.919244, 3939.770125, 0.000000, 0.000000e+00
12, 4, 3, 32, 50, 50, 50, 50, 0.036199, 6.906265, 0.000000, 0.000000e+00
12, 4, 3, 32, 50, 32, 32, 50, 0.026053, 6.141304, 0.000000, 0.000000e+00
12, 4, 3, 32, 50, 64, 64, 50, 0.062333, 5.133721, 0.000000, 0.000000e+00
12, 4, 3, 32, 50, 128, 128, 50, 0.106402, 6.014921, 0.000000, 0.000000e+00
12, 4, 3, 32, 50, 156, 156, 50, 0.121839, 6.401874, 0.000000, 0.000000e+00
12, 4, 3, 32, 100, 100, 100, 100, 0.282916, 7.069244, 0.000000, 0.000000e+00
12, 4, 3, 32, 100, 32, 32, 100, 0.111873, 5.720768, 0.000000, 0.000000e+00
12, 4, 3, 32, 100, 64, 64, 100, 0.200055, 6.398237, 0.000000, 0.000000e+00
12, 4, 3, 32, 100, 128, 128, 100, 0.359682, 7.117391, 0.000000, 0.000000e+00
12, 4, 3, 32, 100, 156, 156, 100, 0.415853, 7.502645, 0.000000, 0.000000e+00
12, 4, 3, 32, 500, 500, 500, 500, 7.033081, 35.546301, 0.000000, 0.000000e+00
12, 4, 3, 32, 500, 32, 32, 500, 0.950922, 16.825776, 0.000000, 0.000000e+00
12, 4, 3, 32, 500, 64, 64, 500, 1.817836, 17.603345, 0.000000, 0.000000e+00
12, 4, 3, 32, 500, 128, 128, 500, 3.088153, 20.724361, 0.000000, 0.000000e+00
12, 4, 3, 32, 500, 156, 156, 500, 3.209236, 24.304852, 0.000000, 0.000000e+00
12, 4, 3, 32, 1000, 1000, 1000, 1000, 7.882425, 253.729026, 0.000000, 0.000000e+00
12, 4, 3, 32, 1000, 32, 32, 1000, 2.127633, 30.080378, 0.000000, 0.000000e+00
12, 4, 3, 32, 1000, 64, 64, 1000, 2.818298, 45.417485, 0.000000, 0.000000e+00
12, 4, 3, 32, 1000, 128, 128, 1000, 4.580796, 55.885478, 0.000000, 0.000000e+00
12, 4, 3, 32, 1000, 156, 156, 1000, 5.644336, 55.276657, 0.000000, 0.000000e+00
12, 4, 3, 32, 3000, 3000, 3000, 3000, 11.084236, 4871.783574, 0.000000, 0.000000e+00
12, 4, 3, 32, 3000, 32, 32, 3000, 2.674078, 215.401383, 0.000000, 0.000000e+00
12, 4, 3, 32, 3000, 64, 64, 3000, 6.232205, 184.846286, 0.000000, 0.000000e+00
12, 4, 3, 32, 3000, 128, 128, 3000, 7.414610, 310.737864, 0.000000, 0.000000e+00
12, 4, 3, 32, 3000, 156, 156, 3000, 9.333696, 300.845437, 0.000000, 0.000000e+00
12, 4, 3, 32, 5000, 5000, 5000, 5000, 12.260962, 20389.917047, 0.000000, 0.000000e+00
12, 4, 3, 32, 5000, 32, 32, 5000, 3.265278, 490.004252, 0.000000, 0.000000e+00
12, 4, 3, 32, 5000, 64, 64, 5000, 5.374452, 595.409523, 0.000000, 0.000000e+00
12, 4, 3, 32, 5000, 128, 128, 5000, 8.344973, 766.928772, 0.000000, 0.000000e+00
12, 4, 3, 32, 5000, 156, 156, 5000, 10.277990, 758.903220, 0.000000, 0.000000e+00
12, 4, 3, 32, 8000, 8000, 8000, 8000, 9.230823, 110932.681653, 0.000000, 0.000000e+00
12, 4, 3, 32, 8000, 32, 32, 8000, 3.146826, 1301.628813, 0.000000, 0.000000e+00
12, 4, 3, 32, 8000, 64, 64, 8000, 6.374859, 1285.047968, 0.000000, 0.000000e+00
12, 4, 3, 32, 8000, 128, 128, 8000, 7.939177, 2063.690086, 0.000000, 0.000000e+00
12, 4, 3, 32, 8000, 156, 156, 8000, 9.077754, 2199.662998, 0.000000, 0.000000e+00
12, 4, 3, 32, 10000, 10000, 10000, 10000, 12.185245, 164132.935672, 0.000000, 0.000000e+00
12, 4, 3, 32, 10000, 32, 32, 10000, 3.266440, 1959.319852, 0.000000, 0.000000e+00
12, 4, 3, 32, 10000, 64, 64, 10000, 6.847578, 1869.274121, 0.000000, 0.000000e+00
12, 4, 3, 32, 10000, 128, 128, 10000, 8.485841, 3016.790056, 0.000000, 0.000000e+00
12, 4, 3, 32, 10000, 156, 156, 10000, 10.205555, 3057.158518, 0.000000, 0.000000e+00
16, 4, 4, 32, 50, 50, 50, 50, 0.038836, 6.437252, 0.000000, 0.000000e+00
16, 4, 4, 32, 50, 32, 32, 50, 0.025204, 6.348195, 0.000000, 0.000000e+00
16, 4, 4, 32, 50, 64, 64, 50, 0.047748, 6.701914, 0.000000, 0.000000e+00
16, 4, 4, 32, 50, 128, 128, 50, 0.099075, 6.459756, 0.000000, 0.000000e+00
16, 4, 4, 32, 50, 156, 156, 50, 0.118091, 6.605060, 0.000000, 0.000000e+00
16, 4, 4, 32, 100, 100, 100, 100, 0.265458, 7.534147, 0.000000, 0.000000e+00
16, 4, 4, 32, 100, 32, 32, 100, 0.097030, 6.595891, 0.000000, 0.000000e+00
16, 4, 4, 32, 100, 64, 64, 100, 0.189400, 6.758194, 0.000000, 0.000000e+00
16, 4, 4, 32, 100, 128, 128, 100, 0.354417, 7.223120, 0.000000, 0.000000e+00
16, 4, 4, 32, 100, 156, 156, 100, 0.450961, 6.918557, 0.000000, 0.000000e+00
16, 4, 4, 32, 500, 500, 500, 500, 6.230000, 40.128412, 0.000000, 0.000000e+00
16, 4, 4, 32, 500, 32, 32, 500, 1.018028, 15.716658, 0.000000, 0.000000e+00
16, 4, 4, 32, 500, 64, 64, 500, 1.392328, 22.983083, 0.000000, 0.000000e+00
16, 4, 4, 32, 500, 128, 128, 500, 3.527761, 18.141818, 0.000000, 0.000000e+00
16, 4, 4, 32, 500, 156, 156, 500, 3.894546, 20.028007, 0.000000, 0.000000e+00
16, 4, 4, 32, 1000, 1000, 1000, 1000, 10.847586, 184.372824, 0.000000, 0.000000e+00
16, 4, 4, 32, 1000, 32, 32, 1000, 1.391626, 45.989372, 0.000000, 0.000000e+00
16, 4, 4, 32, 1000, 64, 64, 1000, 2.973378, 43.048680, 0.000000, 0.000000e+00
16, 4, 4, 32, 1000, 128, 128, 1000, 6.034647, 42.421701, 0.000000, 0.000000e+00
16, 4, 4, 32, 1000, 156, 156, 1000, 5.790689, 53.879603, 0.000000, 0.000000e+00
16, 4, 4, 32, 3000, 3000, 3000, 3000, 12.428755, 4344.763485, 0.000000, 0.000000e+00
16, 4, 4, 32, 3000, 32, 32, 3000, 2.133672, 269.957167, 0.000000, 0.000000e+00
